"","X","Target.Name","Target.Type","Target.ID","Location.ID","Cell.Line","Source.Name","Source.Type","Source.ID","Source.Location","Source.Location.ID","Sign","Connection.Type","Mechanism","Paper.ID","Evidence","Evidence.Score","Match.Score","Kind.Score","Epistemic.Value","Total.Score"
"254",400,"gsk3beta","protein","p49841","nan","cellosaurus:cvcl_4461","akt","protein family|protein complex","akt","nan","nan","negative","i","['phosphorylation']","['pmc4260754']","['consistently , stable transfection of another dominant mutant form of akt , t308 and s473a , into p27-/-( delta51 ) cells ( xref_fig ) was not able to decrease s6 phosphorylation ( xref_fig ) , but it could partially reduce phosphorylation of gsk3beta at s9 , a well-known downstream target of akt ( xref_fig ) .']",1,10,40,1,50
"255",54,"akt","protein family|protein complex","akt","nan","uaz:cvcl_9115","pten","protein","p60484","nan","nan","negative","d","['dephosphorylation']","['pmc4211374']","['21 in case of the activation of a tumor suppressor , pten dephosphorylates akt and consequently stabilizes p27 kip1 .']",1,10,40,1,50
"256",225,"cdk4","protein","p11802","nan","nan","insulin","protein","p01308","nan","nan","negative","i","['none']","['pmc4076706']","['when taken in aggregate , our findings indicate that insulin suppresses hepatic gluconeogenesis during refeeding , in part by activating cyclin d1 and cdk4 complex to suppress pgc-1alpha activity .']",1,10,40,1,50
"257",493,"mdm2","protein","q00987","nan","nan","pp2a","protein","p67775","nan","nan","negative","d","['dephosphorylation']","['pmc2954851']","['indeed , wip1 , but not pp2a , dephosphorylated mdm2 at s395 , which is an atm phosphorylation site [ xref_bibr , xref_bibr ] .']",1,10,40,1,50
"258",522,"mtor","protein","p42345","nan","cellosaurus:cvcl_8262","irs-1","protein","p35568","nan","nan","negative","i","['none']","['pmc3039802']","['these data suggest that downregulation of irs-1 is involved in the ability of alpha-tea to suppress akt , erk , and mtor signalling and demonstrated that jnk is involved in this event via phosphorylation of irs-1 at ser 307 , leading to its degradation .']",1,10,40,1,50
"259",195,"caspase-9","protein","p55211","nan","nan","akt","protein family|protein complex","akt","nan","nan","negative","i","['none']","['pmc2185587']","['taken together , these data suggest that akt inhibits activation of caspase-9 and -3 by posttranslational modification of a cytosolic factor downstream of cytochrome c and before activation of caspase-9 .']",1,10,40,1,50
"260",196,"caspase-9","protein","p55211","nan","nan","erk","protein family|protein complex","erk","nan","nan","negative","i","['none']","['pmc3025971']","['for example , erk proteins promote cell survival by inhibiting caspase-9 [ xref_bibr , xref_bibr ] or bim ( bcl-2-interacting mediator of cell death ) through direct phosphorylation [ xref_bibr ] .']",1,10,40,1,50
"261",759,"pp2a","protein","p67775","nan","cellosaurus:cvcl_6353 ++++ cellosaurus:cvcl_0041 ++++ cellosaurus:cvcl_1658","mtor","protein","p42345","nan","nan","negative","i","['none']","['pmc2868031']","['because pp2a is negatively regulated by mtor , we hypothesized that mtor may regulate cell motility in part through pp2a-erk1/2 pathway . ++++ igf-1 stimulation of mtor represses pp2a , resulting in activation of erk1/2 and this is prevented by rapamycin . ++++ it has been described that insulin or igf-1 stimulates activation of s6k1 , which is attributed to mtor repression of pp2a activity against s6k1 xref_bibr . ++++ our results support the notion that pp2a lies downstream of mtor and is negatively regulated by mtor .']",1,10,40,1,50
"262",812,"rb","protein","p06400","sl-0276","nan","cdk4","protein","p11802","other","sl-0276","negative","i","['phosphorylation']","['pmc4480747']","['cdk4 deficiency in mice can limit tumor cell proliferation either directly by affecting rb phosphorylation in the tumor cell , or indirectly by preventing the elaboration of a growth permissive tumor microenvironment [ xref_bibr - xref_bibr ] .']",1,10,40,1,50
"263",806,"rb","protein","p06400","nan","nan","cdk4","protein","p11802","nan","nan","negative","i","['none']","['pmc4480747']","['cdk4 inhibition can induce rb positive cells to exit the cell cycle into a non proliferative state , however , this can take the form of either quiescence , which is readily reversible , or senescence , which is more stable .']",1,10,40,1,50
"264",732,"pi3k","protein family|protein complex","pi3k","nan","cellosaurus:cvcl_d092","pten","protein","p60484","nan","nan","negative","d","['dephosphorylation']","['pmc1403772']","[""the lipid phosphatase pten dephosphorylates the 3 ' phosphoinositide products of pi3k catalysis and prevents downstream pi3k signaling [ xref_bibr ] .""]",1,10,40,1,50
"265",431,"igf-1r","protein","p08069","nan","nan","akt","protein family|protein complex","akt","nan","nan","positive","i","['transcription']","['pmc3660063']","['active src can also activate akt , and both src and akt up-regulate igf-1r expression in this cancer .']",1,10,40,1,50
"266",83,"arf","protein","q8n726","nan","nan","akt","protein family|protein complex","akt","nan","nan","positive","i","['transcription']","['pmc4171619']","['interestingly , akt has been demonstrated to increase arf transcription by relieving bmi1 repression of arf transcription [ xref_bibr ] and therefore provides a potent mechanism to stabilize p53 mut via the elevated transcription and nucleoplasmic localization of arf .']",1,10,40,1,50
"267",533,"mtorc1","protein family|protein complex","mtorc1","nan","nan","akt","protein family|protein complex","akt","nan","nan","positive","d","['phosphorylation']","['pmc4216640']","['to test this , we generated flag-pras40 plasmids harboring single , non phosphorylatable ser or thr to ala point mutations of all the major identified pras40 phosphorylation sites , including mtorc1 targeted s183 , s212 , and s221 , as well as akt targeted t246 .']",1,10,40,1,50
"268",487,"mdm2","protein","q00987","nan","nan","akt","protein family|protein complex","akt","nan","nan","positive","d","['phosphorylation']","['pmc3325598']","['our results are in contrast to previous reports that akt phosphorylation of mdm2 promotes its nuclear localisation and enhances mdm2 ubiquitin ligase activity , resulting in p53 destabilisation .']",1,10,40,1,50
"269",760,"pras40","protein","q96b36","go:0005737","nan","akt","protein family|protein complex","akt","cytoplasm","go:0005737","positive","d","['phosphorylation']","['pmc4216640']","['our findings indicate that dual phosphorylation of pras40 by akt and mtorc1 promotes formation of a nuclear specific pras40- and rpl11 containing complex distinct from mtorc1 that inhibits the rpl11-hdm2-p53 pathway and thereby suppresses induction of senescence .']",1,10,40,1,50
"270",762,"pras40","protein","q96b36","nan","nan","akt","protein family|protein complex","akt","nan","nan","positive","d","['phosphorylation']","['pmc4102778']","['when pras40 is phosphorylated by akt , it can not suppress mtorc1 signalling [ xref_bibr , xref_bibr , xref_bibr , xref_bibr , xref_bibr - xref_bibr ] .']",1,10,40,1,50
"271",111,"bcl-2","protein","p10415","go:0016020","nan","akt","protein family|protein complex","akt","other","go:0016020","positive","i","['transcription']","['pmc2185587']","['however , unlike the observation that akt upregulates bcl-2 expression in baf/3 cells ( ahmed et al. 1997 ) , akt promotes hmn1 cell survival in the absence of altering bcl-2 , bcl-x , and bax expression , which is consistent with data from hippocampal h19-7 neuronal cells and epithelial brk cells ( eves et al. 1998 ; sabbatini and mccormick 1999 ) .']",1,10,40,1,50
"272",270,"craf","protein","p04049","go:0005886","nan","akt","protein family|protein complex","akt","plasma membrane","go:0005886","positive","d","['phosphorylation']","['pmc3135566']","['akt phosphorylates craf at s259 , which creates a binding domain for 14-3-3 protein family members [ xref_bibr , xref_bibr ] . ++++ cytosolic raf functionally links the erk and akt pathways ; activated akt can phosphorylate craf at s259 , placing erk regulation downstream of akt activation [ xref_bibr , xref_bibr ] .']",1,10,40,1,50
"273",269,"craf","protein","p04049","nan","nan","akt","protein family|protein complex","akt","nan","nan","positive","d","['phosphorylation']","['pmc3135566']","['thus , active akt could phosphorylate and inactivate craf , leading to decreased erk1/2 signaling , but cells with mutant kras can bypass this regulatory mechanism and maintain high craf activity [ xref_bibr , xref_bibr ] .']",1,10,40,1,50
"274",684,"p53","protein","p04637","go:0005654","cellosaurus:cvcl_0554","akt","protein family|protein complex","akt","other","go:0005654","positive","i","['transcription']","['pmc4171619']","['the reduction of p53 expression following akt inhibition is not transcriptionally mediated as the levels of p53 mrna do not significantly change following inhibitor treatment ( xref_supplementary ) .']",1,10,40,1,50
"275",687,"p53","protein","p04637","go:0005730","nan","akt","protein family|protein complex","akt","other","go:0005730","positive","i","['ubiquitination']","['pmc3325598']","['however , in human fibroblasts , we found that active akt signalling reduces p53 ubiquitination and this corresponds to increased nucleolar sequestration , and hence inactivation of mdm2 .']",1,10,40,1,50
"276",686,"p53","protein","p04637","go:0005730","cellosaurus:cvcl_0554 ++++ cellosaurus:cvcl_0031 ++++ cellosaurus:cvcl_7138","akt","protein family|protein complex","akt","other","go:0005730","positive","i","['none']","['pmc4171619']","['our results suggest that akt contributes to this effect by stabilizing p53 mut protein , however , previous reports indicate that akt reduces p53 levels via nuclear targeting of mdm2 . ++++ inhibition of akt decreases p53 mut stability in a npm and arf dependent manner . ++++ furthermore , growing evidence suggests that akt activity can mediate p53 stabilization and induction of senescence [ xref_bibr - xref_bibr ] . ++++ inhibition of akt with mk-2206 mediates reduction in p53 mut and clonogenic survival upon exposure to ir , suggesting that the mechanistic regulation of npm dynamics and arf localization correlates with therapeutic resistance to dna damage .']",1,10,40,1,50
"277",660,"p53","protein","p04637","nan","nan","atm","protein","q13315","nan","nan","positive","d","['phosphorylation']","['pmc2954851']","['atm , atr , and dna-pk phosphorylate p53 on s15 , while chk1 and chk2 phosphorylate p53 on s20 which stabilize p53 by preventing binding to mdm2 [ xref_bibr - xref_bibr ] .']",1,10,40,1,50
"278",37,"akt","protein family|protein complex","akt","nan","nan","atm","protein","q13315","nan","nan","positive","d","['phosphorylation']","['pmc3317191']","['although atm binds to akt directly , there is no apparent direct phosphorylation of akt ser473 by atm , suggesting that other intermediate proteins downstream of atm may be involved in direct phosphorylation of akt in response to insulin or ir .']",1,10,40,1,50
"279",248,"chk2","protein","o96017","nan","nan","atm","protein","q13315","nan","nan","positive","d","['phosphorylation']","['pmc4245943']","['following dna damage , atm phosphorylates chk2 on thr68 , leading to its activation and phosphorylation of several substrates , including p53 , hdmx , pml , trf2 and kap1 .']",1,10,40,1,50
"280",682,"p53","protein","p04637","go:0005634","nan","atm","protein","q13315","nucleus","go:0005634","positive","d","['phosphorylation']","['pmc4296918']","['after dna damage , p53 is phosphorylated by atm , an event that displaces mdm2 and allows p53 to accumulate in the nucleus where it can perform its function as transcription factor . ++++ another mechanism involves the phosphorylation of p53 by atm and chk2 , which stabilizes and activates p53 .']",1,10,40,1,50
"281",250,"chk2","protein","o96017","nan","nan","atm","protein","q13315","nan","nan","positive","d","['phosphorylation']","['pmc3656868']","['among other substrates , atm phosphorylates chk2 on threonine 68 xref_bibr , xref_bibr , inducing dimerization of chk2 and auto-phosphorylation of multiple sites , leading to full activation xref_bibr - xref_bibr .']",1,10,40,1,50
"282",506,"mek1","protein","q02750","nan","nan","b-raf","protein","p15056","nan","nan","positive","d","['phosphorylation']","['pmc1289294']","['b-raf phosphorylates mek1 and mek2 on ser217 and ser221 , which activates it to dual phosphorylate erks , at thr202 and tyr204 for human erk1 and thr185 and tyr187 for human erk2 [ xref_bibr , xref_bibr ] .']",1,10,40,1,50
"283",90,"atm","protein","q13315","nan","nan","cdk","protein family|protein complex","cdk","nan","nan","positive","i","['none']","['pmc3330700']","['cdk activity promotes the proper activation of atm and atr in response to dna damage [ xref_bibr , xref_bibr ] .']",1,10,40,1,50
"284",290,"e2f1","protein","q01094","nan","nan","cdk4","protein","p11802","nan","nan","positive","i","['none']","['pmc4211374']","['moreover , the e2f1 luciferase activity was decreased by the depletion of galectin-3 , cyclin d1 , or cdk4 ( xref_fig ) .']",1,10,40,1,50
"285",617,"p21","protein","p38936","nan","nan","cdk4","protein","p11802","nan","nan","positive","d","['phosphorylation']","['pmc3667761']","['all together , experiments on transfected cho cells further established the correlation between t172 phosphorylation of cdk4 and s130 phosphorylation of p21 .']",1,10,40,1,50
"286",614,"p21","protein","p38936","nan","cellosaurus:cvcl_0291","cdk4","protein","p11802","nan","nan","positive","d","['phosphorylation']","['pmc3667761']","['we observed that cdk4 and cdk6 , associated with cyclin d3 and cyclin d1 , also phosphorylated p21 complexed with d-type cyclins and cdk4 in vitro ( xref_fig ; xref_supplementary ) .']",1,10,40,1,50
"287",435,"il-6","protein","p05231","nan","nan","cdk4","protein","p11802","nan","nan","positive","i","['none']","['pmc3084876']","['despite comparable in vitro differentiation and activation , as determined by cd11c and cd86 expression respectively ( xref_supplementary ) , cdk4 -/- bmdcs produced significantly less il-6 and il-12 compared to wt bmdcs from littermate controls .']",1,10,40,1,50
